record_id,kind,occurred_at,actor,thread_id,title,content,status,evidence_count,token_input,token_output,sensitive_only,duplicate_key
evt_00000160,agent_steer,2026-08-02T14:20:00Z,Naomi Brooks,thread_00000040,Workflow event 160,Steered the agent toward the repository adapter pattern.,closed,7,1229,202,false,key_00000160
evt_00000161,delivery_risk,2026-08-02T14:31:00Z,Lucas Ferreira,thread_00000040,Workflow event 161,Delivery may slip because an upstream schema changed.,in_progress,1,891,347,false,key_00000161
evt_00000162,activity,2026-08-02T14:42:00Z,Mina Okafor,thread_00000040,Workflow event 162,Reviewed the existing implementation and verified the next change.,open,2,2106,212,false,key_00000162
evt_00000163,correction,2026-08-02T14:53:00Z,Ravi Narayanan,thread_00000040,Workflow event 163,User interrupted the agent and corrected the requested implementation path.,closed,3,1655,186,false,key_00000163
evt_00000164,verification_gap,2026-08-02T15:04:00Z,Elena Petrova,thread_00000041,Workflow event 164,"Quoted field, with comma and a second line
for parser validation.",in_progress,4,711,860,false,key_00000164
evt_00000165,context_repetition,2026-08-02T15:15:00Z,Theo Martin,thread_00000041,Workflow event 165,Re-entered the same task context in another working session.,open,5,911,250,false,key_00000165
evt_00000166,agent_steer,2026-08-02T15:26:00Z,Naomi Brooks,thread_00000041,Workflow event 166,Steered the agent toward the repository adapter pattern.,closed,6,1895,398,false,key_00000166
evt_00000167,delivery_risk,2026-08-02T15:37:00Z,Lucas Ferreira,thread_00000041,Workflow event 167,Delivery may slip because an upstream schema changed.,in_progress,7,1361,232,false,key_00000167
evt_00000168,activity,2026-08-02T15:48:00Z,Mina Okafor,thread_00000042,Workflow event 168,Reviewed the existing implementation and verified the next change.,open,1,1241,103,false,key_00000168
evt_00000169,correction,2026-08-02T15:59:00Z,Ravi Narayanan,thread_00000042,Workflow event 169,User interrupted the agent and corrected the requested implementation path.,closed,2,1500,612,false,key_00000169
evt_00000170,verification_gap,2026-08-02T16:10:00Z,Elena Petrova,thread_00000042,Workflow event 170,PR review requested regression coverage before merge.,in_progress,3,1355,142,false,key_00000170
evt_00000171,context_repetition,2026-08-02T16:21:00Z,Theo Martin,thread_00000042,Workflow event 171,Re-entered the same task context in another working session.,open,4,830,567,false,key_00000171
evt_00000172,agent_steer,2026-08-02T16:32:00Z,Naomi Brooks,thread_00000043,Workflow event 172,Steered the agent toward the repository adapter pattern.,closed,5,939,507,false,key_00000171
evt_00000173,delivery_risk,2026-08-02T16:43:00Z,Lucas Ferreira,thread_00000043,Workflow event 173,Delivery may slip because an upstream schema changed.,in_progress,6,417,635,false,key_00000173
evt_00000174,activity,2026-08-02T16:54:00Z,Mina Okafor,thread_00000043,Workflow event 174,Reviewed the existing implementation and verified the next change.,open,7,809,986,false,key_00000174
evt_00000175,correction,2026-08-02T17:05:00Z,Ravi Narayanan,thread_00000043,Workflow event 175,User interrupted the agent and corrected the requested implementation path.,closed,1,1544,668,false,key_00000175
evt_00000176,verification_gap,2026-08-02T17:16:00Z,Elena Petrova,thread_00000044,Workflow event 176,PR review requested regression coverage before merge.,in_progress,2,633,539,false,key_00000176
evt_00000177,context_repetition,2026-08-02T17:27:00Z,Theo Martin,thread_00000044,Workflow event 177,Re-entered the same task context in another working session.,open,3,1502,514,false,key_00000177
evt_00000178,agent_steer,2026-08-02T17:38:00Z,Naomi Brooks,thread_00000044,Workflow event 178,Steered the agent toward the repository adapter pattern.,closed,4,427,455,false,key_00000178
evt_00000179,delivery_risk,2026-08-02T17:49:00Z,Lucas Ferreira,thread_00000044,Workflow event 179,Delivery may slip because an upstream schema changed.,in_progress,5,2180,109,false,key_00000179
evt_00000180,activity,2026-08-02T18:00:00Z,Mina Okafor,thread_00000045,Workflow event 180,Reviewed the existing implementation and verified the next change.,open,6,762,660,false,key_00000180
evt_00000181,correction,2026-08-02T18:11:00Z,Ravi Narayanan,thread_00000045,Workflow event 181,User interrupted the agent and corrected the requested implementation path.,closed,7,460,403,false,key_00000181
evt_00000182,verification_gap,2026-08-02T18:22:00Z,Elena Petrova,thread_00000045,Workflow event 182,PR review requested regression coverage before merge.,in_progress,1,2121,120,false,key_00000182
evt_00000183,context_repetition,2026-08-02T18:33:00Z,Theo Martin,thread_00000045,Workflow event 183,Re-entered the same task context in another working session.,open,2,1149,343,false,key_00000183
evt_00000184,agent_steer,2026-08-02T18:44:00Z,Naomi Brooks,thread_00000046,Workflow event 184,Steered the agent toward the repository adapter pattern.,closed,3,1022,299,false,key_00000184
evt_00000185,delivery_risk,2026-08-02T18:55:00Z,Lucas Ferreira,thread_00000046,Workflow event 185,Delivery may slip because an upstream schema changed.,in_progress,4,787,303,false,key_00000185
evt_00000186,activity,2026-08-02T19:06:00Z,Mina Okafor,thread_00000046,Workflow event 186,Reviewed the existing implementation and verified the next change.,open,5,1205,924,false,key_00000186
evt_00000187,correction,2026-08-02T19:17:00Z,Ravi Narayanan,thread_00000046,Workflow event 187,User interrupted the agent and corrected the requested implementation path.,closed,6,1094,616,false,key_00000187
evt_00000188,verification_gap,2026-08-02T19:28:00Z,Elena Petrova,thread_00000047,Workflow event 188,PR review requested regression coverage before merge.,in_progress,7,922,406,false,key_00000188
evt_00000189,context_repetition,2026-08-02T19:39:00Z,Theo Martin,thread_00000047,Workflow event 189,Re-entered the same task context in another working session.,open,1,1752,912,false,key_00000189
evt_00000190,agent_steer,2026-08-02T19:50:00Z,Naomi Brooks,thread_00000047,Workflow event 190,Steered the agent toward the repository adapter pattern.,closed,2,562,483,false,key_00000190
evt_00000191,delivery_risk,2026-08-02T20:01:00Z,Lucas Ferreira,thread_00000047,Workflow event 191,Delivery may slip because an upstream schema changed.,in_progress,3,1862,884,false,key_00000191
evt_00000192,activity,2026-08-02T20:12:00Z,Mina Okafor,thread_00000048,Workflow event 192,Reviewed the existing implementation and verified the next change.,open,4,579,906,false,key_00000192
evt_00000193,correction,2026-08-02T20:23:00Z,Ravi Narayanan,thread_00000048,Workflow event 193,User interrupted the agent and corrected the requested implementation path.,closed,5,571,788,false,key_00000193
evt_00000194,verification_gap,2026-08-02T20:34:00Z,Elena Petrova,thread_00000048,Workflow event 194,Bearer sk-demo-secret-should-be-redacted,in_progress,6,501,174,true,key_00000194
evt_00000195,context_repetition,2026-08-02T20:45:00Z,Theo Martin,thread_00000048,Workflow event 195,Re-entered the same task context in another working session.,open,7,1488,399,false,key_00000195
evt_00000196,agent_steer,2026-08-02T20:56:00Z,Naomi Brooks,thread_00000049,Workflow event 196,Steered the agent toward the repository adapter pattern.,closed,1,611,292,false,key_00000196
evt_00000197,delivery_risk,2026-08-02T21:07:00Z,Lucas Ferreira,thread_00000049,Workflow event 197,Delivery may slip because an upstream schema changed.,in_progress,2,1424,844,false,key_00000197
evt_00000198,activity,2026-08-02T21:18:00Z,Mina Okafor,thread_00000049,Workflow event 198,Reviewed the existing implementation and verified the next change.,open,3,1785,795,false,key_00000198
evt_00000199,correction,2026-08-02T21:29:00Z,Ravi Narayanan,thread_00000049,Workflow event 199,User interrupted the agent and corrected the requested implementation path.,closed,4,1595,576,false,key_00000199
evt_00000200,verification_gap,2026-08-02T21:40:00Z,Elena Petrova,thread_00000050,Workflow event 200,PR review requested regression coverage before merge.,in_progress,5,954,356,false,key_00000200
evt_00000201,context_repetition,2026-08-02T21:51:00Z,Theo Martin,thread_00000050,Workflow event 201,Re-entered the same task context in another working session.,open,6,2150,377,false,key_00000201
evt_00000202,agent_steer,2026-08-02T22:02:00Z,Naomi Brooks,thread_00000050,Workflow event 202,Steered the agent toward the repository adapter pattern.,closed,7,1559,748,false,key_00000202
evt_00000203,delivery_risk,2026-08-02T22:13:00Z,Lucas Ferreira,thread_00000050,Workflow event 203,Delivery may slip because an upstream schema changed.,in_progress,1,811,555,false,key_00000203
evt_00000204,activity,2026-08-02T22:24:00Z,Mina Okafor,thread_00000051,Workflow event 204,Reviewed the existing implementation and verified the next change.,open,2,1800,411,false,key_00000204
evt_00000205,correction,2026-08-02T22:35:00Z,Ravi Narayanan,thread_00000051,Workflow event 205,"Quoted field, with comma and a second line
for parser validation.",closed,3,1275,560,false,key_00000205
evt_00000206,verification_gap,2026-08-02T22:46:00Z,Elena Petrova,thread_00000051,Workflow event 206,PR review requested regression coverage before merge.,in_progress,4,1645,298,false,key_00000206
evt_00000207,context_repetition,2026-08-02T22:57:00Z,Theo Martin,thread_00000051,Workflow event 207,Re-entered the same task context in another working session.,open,5,1585,535,false,key_00000207
evt_00000208,agent_steer,2026-08-02T23:08:00Z,Naomi Brooks,thread_00000052,Workflow event 208,Steered the agent toward the repository adapter pattern.,closed,6,2041,674,false,key_00000208
evt_00000209,delivery_risk,2026-08-02T23:19:00Z,Lucas Ferreira,thread_00000052,Workflow event 209,Delivery may slip because an upstream schema changed.,in_progress,7,1237,668,false,key_00000209
evt_00000210,activity,2026-08-02T23:30:00Z,Mina Okafor,thread_00000052,Workflow event 210,Reviewed the existing implementation and verified the next change.,open,1,1519,755,false,key_00000210
evt_00000211,correction,2026-08-02T23:41:00Z,Ravi Narayanan,thread_00000052,Workflow event 211,User interrupted the agent and corrected the requested implementation path.,closed,2,1214,313,false,key_00000211
evt_00000212,verification_gap,2026-08-02T23:52:00Z,Elena Petrova,thread_00000053,,"  PR review requested regression coverage before merge.

Sent from mobile  ",in_progress,3,1364,550,false,key_00000212
evt_00000213,context_repetition,not-a-timestamp,Theo Martin,thread_00000053,Workflow event 213,Re-entered the same task context in another working session.,open,4,1285,890,false,key_00000213
evt_00000214,agent_steer,2026-08-03T00:14:00Z,Naomi Brooks,thread_00000053,Workflow event 214,Steered the agent toward the repository adapter pattern.,closed,5,2021,813,false,key_00000214
evt_00000215,delivery_risk,2026-08-03T00:25:00Z,Lucas Ferreira,thread_00000053,Workflow event 215,Delivery may slip because an upstream schema changed.,in_progress,6,1723,877,false,key_00000214
evt_00000216,activity,2026-08-03T00:36:00Z,Mina Okafor,thread_00000054,Workflow event 216,Reviewed the existing implementation and verified the next change.,open,7,1985,552,false,key_00000216
evt_00000217,correction,2026-08-03T00:47:00Z,Ravi Narayanan,thread_00000054,Workflow event 217,User interrupted the agent and corrected the requested implementation path.,closed,1,1062,444,false,key_00000217
evt_00000218,verification_gap,2026-08-03T00:58:00Z,Elena Petrova,thread_00000054,Workflow event 218,PR review requested regression coverage before merge.,in_progress,2,1783,557,false,key_00000218
evt_00000219,context_repetition,2026-08-03T01:09:00Z,Theo Martin,thread_00000054,Workflow event 219,Re-entered the same task context in another working session.,open,3,1095,332,false,key_00000219
evt_00000220,agent_steer,2026-08-03T01:20:00Z,Naomi Brooks,thread_00000055,Workflow event 220,Steered the agent toward the repository adapter pattern.,closed,4,452,175,false,key_00000220
evt_00000221,delivery_risk,2026-08-03T01:31:00Z,Lucas Ferreira,thread_00000055,Workflow event 221,Delivery may slip because an upstream schema changed.,in_progress,5,1306,432,false,key_00000221
evt_00000222,activity,2026-08-03T01:42:00Z,Mina Okafor,thread_00000055,Workflow event 222,Reviewed the existing implementation and verified the next change.,open,6,1948,468,false,key_00000222
evt_00000223,correction,2026-08-03T01:53:00Z,Ravi Narayanan,thread_00000055,Workflow event 223,User interrupted the agent and corrected the requested implementation path.,closed,7,2159,608,false,key_00000223
evt_00000224,verification_gap,2026-08-03T02:04:00Z,Elena Petrova,thread_00000056,Workflow event 224,PR review requested regression coverage before merge.,in_progress,1,1510,172,false,key_00000224
evt_00000225,context_repetition,2026-08-03T02:15:00Z,Theo Martin,thread_00000056,Workflow event 225,Re-entered the same task context in another working session.,open,2,1744,383,false,key_00000225
evt_00000226,agent_steer,2026-08-03T02:26:00Z,Naomi Brooks,thread_00000056,Workflow event 226,Steered the agent toward the repository adapter pattern.,closed,3,1161,962,false,key_00000226
evt_00000227,delivery_risk,2026-08-03T02:37:00Z,Lucas Ferreira,thread_00000056,Workflow event 227,Delivery may slip because an upstream schema changed.,in_progress,4,1629,337,false,key_00000227
evt_00000228,activity,2026-08-03T02:48:00Z,Mina Okafor,thread_00000057,Workflow event 228,Reviewed the existing implementation and verified the next change.,open,5,1090,338,false,key_00000228
evt_00000229,correction,2026-08-03T02:59:00Z,Ravi Narayanan,thread_00000057,Workflow event 229,User interrupted the agent and corrected the requested implementation path.,closed,6,815,483,false,key_00000229
evt_00000230,verification_gap,2026-08-03T03:10:00Z,Elena Petrova,thread_00000057,Workflow event 230,PR review requested regression coverage before merge.,in_progress,7,535,283,false,key_00000230
